reviewerName,Address,NameHotel,overallScore,reviewText
Thi H. H. N. ,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,9.4,Chúng tôi đã được nâng cấp để bungalow phòng tuần trăng mật mà chỉ là tuyệt vời và vượt xa sự mong đợi của chúng tôi. Người quản lý và nhân viên đều là hữu ích và thân thiện.
Viet T. T. ,Huế,Khu nghỉ dưỡng Pilgrimage Village Boutique,9.7,"Peaceful, elegant, friendly staff. Amazing chef recommended food."
Thanh P. P. ,Huế,Century Riverside Hue,6.3,Không chịu xuất hoá đơn vat dù đã liên hệ rất nhiều lần
Nguyen V. T. ,Huế,Century Riverside Hue,6.0,"Khách sạn lớn, nằm ngay vị trí đẹp nhất Huế mà không sửa sang lại, nhìn cũ lắm. Phòng cũ, không vệ sinh sạch sẽ, có mùi mốc. Mình có quên 1 cục sạc iphone tại phòng nhưng nhân viên dọn phòng không giữ giúp mà lại làm mất, không có một chút trách nhiệm nào. Khách sạn quá tệ, không bao giờ ghé lại lần thứ 2."
The S. N. ,Huế,Century Riverside Hue,9.4,"Mọi thứ khá tuyệt vời, nhân viên thân thiện, phòng ốc sạch sẽ tiện nghi. Duy có khoá từ cửa hơi khó mở"
Kieu T. Q. ,Huế,Century Riverside Hue,8.5,Khách sạn hơi cũ nhưng nhân viên đều rất nhiệt tình.
Thi T. H. N. ,Huế,Century Riverside Hue,8.5,"Trừ điện thoại không gọi được và phòng hơi cũ, phòng tắm ngay bồn rửa có vết dơ. Nhân viên thân thiện, vị trí trung tâm, dịch vụ tốt"
Thi H. T. N. ,Huế,Century Riverside Hue,5.4,"Lối hành lang đi vào hôi, phòng ốc không sạch sẽ, đặt views sông, nhưng không thấy sông đâu. Đáng tiếc là mình còn không muốn chụp ảnh. khách sạn mang tiếng 4 sao còn không bằng những nhà nghỉ mới bây giờ. thật sự là sẽ không bao giờ quay lại nơi này 1 lần nào nữa."
Thi N. H. P. ,Huế,Century Riverside Hue,9.4,"Phòng ở rộng rãi, sạch sẽ. Dọn phòng mỗi ngày. Nhân viên nhiệt tình chu đáo. Chúng tôi tự trở lại khách sạn khi quay lại Huế"
Bui D. T. P. ,Huế,Century Riverside Hue,9.7,"Nhân viên nhiệt tình, phòng ốc sạch sẽ"
Van H. T. N. ,Huế,Century Riverside Hue,9.4,"khách sạn ngay trung tâm phố đi bộ, ăn sáng ngon, tuy phòng hơi cũ nhưng rất sạch sẽ, nhân viên rất nhiệt tình và dễ thương"
Bui T. T. N. ,Huế,Century Riverside Hue,6.2,"Khách sạn cũ, đồ nội thất và phòng tắm xuống cấp. Phòng to, tiếp khách được. Đồ ăn bình thường, view sông đẹp. Nhân viên thân thiện."
Uyen T. N. ,Huế,Century Riverside Hue,9.4,"khách sạn cũng lâu rồi nên hơi cũ, nhưng mà bù lại nhân viên dth nhiệt tình, ngay trung tâm tiện đi dạo, đi bộ mua sắm, khuôn viên rộng để xe thoải mái nên vẫn luôn ghé mỗi khi mình đến Huế."
Nguyen C. T. ,Huế,Century Riverside Hue,5.4,"Điểm cộng là vị trí đẹp, view đẹp. Tuy nhiên, không xứng đáng 4*, điều hòa cũ và kêu quá to, phòng vệ sinh hỏng hút mùi và không sạch sẽ. Tôi lưu trú thêm sau giờ check out, khách sạn báo sau 12h chuyển chúng tôi sang phòng 2 giường đôi hạng tương đương, tuy nhiên, 2 phòng này chất lượng rất kém, chúng tôi phải ở gần khu vực đang thi công của khách sạn và vẫn phải trả thêm 50% tiền phòng của hạng phòng cũ. Nếu bạn cần view đẹp và KHÔNG CẦN nghỉ ngơi tốt, bạn hãy chọn Century Riverside Hue!"
Duong C. T. ,Huế,Century Riverside Hue,9.7,"Phòng rộng, view sông tuyệt đẹp. Lễ tân lịch sự nhiệt tình, check out nhanh chóng."
Ngoc H. C. ,Huế,Century Riverside Hue,9.7,"Khách sạn sạch đẹp, nhân viên rất hỗ trợ khách hàng. Vị trí hợp lý. Tuy nhiên hơi thất vọng vì buffet sáng quá ít món."
Cam H. ,Huế,Century Riverside Hue,6.0,Phòng gần quán bar quá ồn. Hơn 2g sáng mới tắt
Nguyen X. K. ,Huế,Century Riverside Hue,8.5,"Phòng rộng rãi, nhưng hơi cũ, nhà tắm chật."
Thuy N. L. ,Huế,Century Riverside Hue,9.7,"Vị trí khách sạn đẹp, nhìn ra sông Hương. Khách sạn hơi cũ nhưng đồ đạc khá sạch sẽ. Một số thiết bị không hoạt động như máy sấy, 1 ổ cắm điện. Nhưng nói chung vẫn rất hài lòng."
Tran L. T. V. ,Huế,Century Riverside Hue,9.4,"Nhân viên thân thiện, giúp mình đổi phòng theo ý muốn. Khách sạn khá cũ nhưng phòng ốc vẫn thoải mái, sạch sẽ, view đẹp, wifi mạnh"
Lam V. ,Huế,Century Riverside Hue,9.7,"Tôi và bạn bè đã có 1 kỳ nghỉ ngắn thú vị tại đây. Chúng tôi được phục vụ tận tình và chu đáo. Phòng ốc sạch sẽ, thoáng mát, view sông Hương rất thơ mộng. Chúng tôi chắc chắn sẽ quay lại nếu như có dịp"
Minh D. L. ,Huế,Century Riverside Hue,5.8,"khach san rat cũ, gia mac so voi chat luong phong"
Vu T. B. ,Huế,Century Riverside Hue,9.7,"Khách sạn ngay trung tâm TP. Huế, nằm cạnh bờ sông Hương và sát bên khu phố Tây - phố đi bộ cuối tuần nên rất tiện lợi để đi ăn uống, mua sắm, tham quan. Cơ sở vật chất khá cũ nhưng vẫn rất ổn, do khách sạn đã khá lâu đời, nên nếu cùng 4 sao thì không thể so với Saigon Morin hay Mường Thanh, Vinpearl... Nhân viên thân thiện và hỗ trợ nhiệt tình. Nếu không có giá promotion thì với mức giá gốc, chúng ta sẽ có nhiều sự lựa chọn tốt hơn."
Annette B. ,Huế,Century Riverside Hue,9.4,"Thật tuyệt vời, vị trí, ăn sáng và phục vụ lễ tân rất chu đáo và nhẹ nhàng. Dù chỉ ở 01 đêm nhưng rất ấn tượng. Đi bộ ngay khu phố tây và bến thuyền sông Hương, view sông Hương. Chắc chắn sẽ quay lại."
Tran A. B. ,Huế,Century Riverside Hue,6.3,"Phòng khách sạn cũ, dịch vụ trong phòng lại thiếu nên sẽ không quay lại những lần tới"
Tung A. D. ,Huế,Century Riverside Hue,8.8,"phòng tuy hơi cũ nhưng nhân viên lịch sự, nhiệt tình, view sông Hương rất đẹp. buổi sáng ngồi ăn sáng bên cạnh sông Hương rất đẹp"
Tran T. V. H. ,Huế,Century Riverside Hue,9.1,"Khách sạn view đẹp, nội thất trong phòng cũ."
Nguyen D. T. ,Huế,Century Riverside Hue,6.0,- Đã ở tại khách sạn này và thấy hài lòng nhưng khi quay trở lại thì khách sạn xuống cấp nghiêm trọng nhưng mọi việc tu bổ sửa chửa gần như không được xem xét. - Nhân viên thân thiện.
Tran H. H. ,Huế,Century Riverside Hue,9.1,"Khách sạn có vị trí rất tốt ngay cạnh sông Hương đối diện khu phố đi bộ. Nhân viên nhiệt tình, đồ ăn ngon. Phòng hơi cũ cần nâng cấp"
Pham H. T. V. ,Huế,Century Riverside Hue,8.5,"nói chung là oki, nhân viên khách sạn cũng oki. mỗi tội khách sạn hơi cũ"
Hai H. ,Huế,Century Riverside Hue,8.5,Khách sạn nằm cạnh sông Hương rất đẹp. Gần khu phố Tây nhộn nhịp và đông vui. Đồ ăn sáng ngon và nhiều món. Phòng đẹp như quảng cáo. Có điều thang máy hơi cũ tí. Các bạn nhân viên phục vụ rất nhiệt tình. Nếu có dịp đến Huế nhất định sẽ lại chọn Century Riverside Hotel!
Phuong P. ,Huế,Century Riverside Hue,8.7,"Connecting room river view. Hạn chế 1. Thiếu nhiều vật dụng cần thiết: gương, công tắc đèn đầu giường, ổ điện đầu giường 2. Nhà vệ sinh nhỏ cho phòng 4 người, 3. Nội thất hơi cũ- xuống cấp: máy lạnh chảy nước. Ưu điểm 1. nhân viên thân thiện, chu đáo 2. View đẹp xuất sắc (view hồ bơi, ăn sáng, phòng ngủ) 3. Ăn sáng 8/10 điểm (đủ các món cơ bản)"
Nguyen T. T. T. ,Huế,Century Riverside Hue,6.0,"khách sạn nội thất quá cũ, nội thất tolet đã hư hỏng hết."
Pham V. T. ,Huế,Century Riverside Hue,6.0,"Thiết bị và nhà vệ sinh cũ kỹ. Khoá cửa cũ hỏng, thang máy cũ và thiếu tin cậy"
Vu N. T. A. ,Huế,Century Riverside Hue,8.5,"Nhân viên thân thiện, đồ ăn sáng ngon, view sông Hương đẹp"
Nguyen T. T. H. ,Huế,Century Riverside Hue,8.3,Khách sạn ở vị trí đẹp nhưng cơ sở vật chất đã cũ
Le T. T. ,Huế,Century Riverside Hue,9.7,Tôi rất hài lòng kỳ nghỉ ở đây
Nguyen K. S. ,Huế,Century Riverside Hue,6.6,"Vị trí tốt, nhân viên thân thiện, nhà hàng ngon, giá cả hợp lý. Cơ sở vật chất cũ kỹ, cách âm kém (ảnh hưởng ồn từ phòng kề bên). Đặc biệt là máy lạnh phòng tôi rất ồn đến nỗi không ngủ được. Phải mở sớm khi đủ lạnh rồi tắt mới ngủ được."
Ngoc M. ,Huế,Century Riverside Hue,8.8,"Khách sạn cũ, dịch vụ tốt, "
Nguyen T. T. ,Huế,Century Riverside Hue,10.0,Khách sạn rất tuyệt. Nhưng thang máy hơi cũ không an toàn cho trẻ nhỏ. 
Phan T. K. D. ,Huế,Century Riverside Hue,6.1,Khách sạn đã cũ.
Thi H. N. ,Huế,Century Riverside Hue,8.4,"Nhân viên thân thiện. View ở đây cực đẹp và tiện đi lại. Tuy nhiên Khách sạn 4 sao nhưng chưa thấy tương xứng lắm. khách sạn cũ nên có mùi ẩm móc, cần cho tu sửa lại mới để nhìn đẳng cấp hơn."
Nguyen T. T. H. ,Huế,Century Riverside Hue,10.0,"Khách sạn đẹp, vị trí trung tâm thuận tiện cho du khách đi chơi mua sắm, nhân viên phục vụ vui vẻ, buffet sáng ngon, đồ ăn phong phú"
Dieu H. ,Huế,Century Riverside Hue,10.0,"Rất tốt, đến Huế chắc chắn sẽ chọn khách sạn này"
Dang C. H. ,Huế,Century Riverside Hue,6.4,Vị trí khách sạn đẹp nhưng nội thất không tương xứng 4 sao
Tran N. K. M. ,Huế,Century Riverside Hue,8.5,"khach san thiet ke cu, nhung nhan vien than thien, do an nau ngon"
Thi L. C. ,Huế,Century Riverside Hue,8.5,"khách sạn ok, nhân viên nhiệt tinh"
Thi L. C. ,Huế,Century Riverside Hue,10.0,Khách sạn sạch sẽ.view đẹp.nv nhiệt tình. lễ phép.
Quynh N. ,Huế,Century Riverside Hue,8.5,"phục vụ chu đáo, phòng sạch đẹp"
Thi M. T. N. N. ,Huế,Century Riverside Hue,9.4,Khách sạn đẹp và nhân viên rất nhiệt tình
Hoai N. ,Huế,Century Riverside Hue,9.4,"Rất ok, lần sau ghé nữa. Sẽ giới thiệu bạn bè"
Ms A. ,Huế,Century Riverside Hue,4.5,"Phòng khách sạn cũ không xứng với 4 sao, chỉ có vị trí tạm được thôi"
Hoang M. T. G. ,Huế,Century Riverside Hue,6.3,"Phòng có mùi ẩm. Thất vọng với danh hiệu khách sạn 4 sao. Mình đã từng ở khách sạn 3 sao thôi (thanh lịch) nhưng phòng sạch đẹp hơn nhiều. Món ăn bình thường nhưng các bạn phục vụ ở phòng ăn thì thật dễ thương, thái độ phuc vụ và hỗ trợ khách nhiệt tình. Vi trí khách sạn tuyệt vời, khách tây ở gần đấy rất đông. Khung cảnh ăn sáng nhìn ra sông thì không chỗ nào đẹp bằng."
Thu T. P. H. ,Huế,Century Riverside Hue,6.2,"Khách sạn với kiến trúc cũ, đồ dùng trong phòng cũ kỹ (tủ phát ra tiếng động khó chịu khi mở và đóng). Có mùi ẩm. Rèm cửa nhìn cũ kỹ màu sắc thiếu sức sống. Thái độ phục vụ nhân viên vui vẻ hòa đồng. Khách sạn nằm ở vị trí thuận tiện."
Thi H. ,Huế,Century Riverside Hue,6.1,Phòng chưa tương xứng là 4 *
Vo T. T. T. ,Huế,Century Riverside Hue,8.8,Khách sạn rộng rãi và thoải mái tuy nhiên trang thiết bị thì cũ kĩ cần đổi mới. Giường cứng
Luong L. ,Huế,Century Riverside Hue,8.7,"Nhân viên thân thiện, vị trí tốt, thoải mái, bữa ăn chưa đa dạng."
Pham X. T. ,Huế,Century Riverside Hue,9.7,Khach san tot theo gia ca va moi thu khac cung tot
Le P. L. A. ,Huế,Century Riverside Hue,8.5,"Tot, sach, dep, noi chung la khach san ok"
Thu T. ,Huế,Century Riverside Hue,8.5,An sang rat tuyệt
Dong S. T. ,Huế,Century Riverside Hue,9.4,Rat dep nhung con vang khach rat thich khi luu tru tai Century hotel.
Nguyen T. T. L. ,Huế,Century Riverside Hue,9.7,"Khách sạn hơi cũ nhưng view rất đẹp, phục vụ tốt"
Areerat S. ,Huế,Century Riverside Hue,8.4,Khách sạn lớn. Phòng khá cũ và hẹp. Bữa sáng có rất nhiều để lựa chọn. Khách sạn gần khu vực giải trí. Luôn có âm nhạc.
Kim A. T. ,Huế,Century Riverside Hue,8.5,"Vị trí tuyệt vời, đáng giá."
Endah T. P. ,Huế,Century Riverside Hue,8.8,khách sạn tốt phong cảnh tốt thực sự tận hưởng khách sạn
Paranee P. ,Huế,Century Riverside Hue,9.7,"Khách sạn nằm ở một vị trí rất tốt. Chúng tôi có phòng gia đình với 1 giường đôi, máy lạnh đôi trên giường đôi. Nhưng giường không được điều chỉnh. Thời tiết mát mẻ. Mở lò sưởi. Nhưng nó không đủ để gửi sự ấm áp đến phía bên kia. Nhưng chăn ở đây rất tốt. Tôi không biết phải làm gì. Cảm thấy rằng giường là rất tốt. Thiết bị được chuẩn bị sẵn sàng để sẵn sàng. Bữa sáng rất đa dạng. Và ngon. Nhìn chung rất tốt."
Hoang V. L. ,Huế,Century Riverside Hue,9.7,"Gia đình tôi đã đến Huế vào ngày mưa. Chúng tôi gần như ở khách sạn và dành thời gian của chúng tôi ở đây. Phòng sạch sẽ và nhân viên thân thiện, dịch vụ tốt. Chúng tôi sẽ quay lại lần tiếp theo."
Souvannaly V. ,Huế,Century Riverside Hue,9.1,Dịch vụ tốt
Nguyen T. P. ,Huế,Century Riverside Hue,9.4,Xem từ khách sạn là đẹp và thơ mộng. Tôi thích nhìn thấy con sông và cầu Trường Tiền từ đó.
Hoang H. ,Huế,Century Riverside Hue,8.5,"Không new hotel nhưng nó là khách sạn tốt đẹp với nhân viên đẹp, vị trí tốt,"
Trung N. N. ,Huế,Century Riverside Hue,6.1,"Các khách sạn 4 sao nhưng chất lượng thực sự xấu, từ thang máy đến phòng tắm ... và thực phẩm cũng"
Tran T. H. ,Huế,Century Riverside Hue,8.5,"Vị trí tốt, nhìn ra sông nhưng phòng nhỏ và khá cũ"
Huu N. P. ,Huế,Century Riverside Hue,8.8,"Địa điểm là rất lớn, tầm nhìn đẹp về sông Hương"
Bui N. H. ,Huế,Century Riverside Hue,10.0,"Tôi đã có một thời gian tuyệt vời trong khi ở tại thế kỷ, nhân viên khách sạn rất thân thiện và giúp tôi với kế hoạch du lịch của tôi"
Bui T. V. H. ,Huế,Century Riverside Hue,5.8,"Các tiện nghi của khách sạn quá cũ, không bằng khách sạn 4 sao"
Zelda L. ,Huế,The Sunriver Boutique Hotel Hue,9.4,"Khách sạn ở ngay khu trung tâm, rất tiện đi lại, hàng quán xung quanh rất nhiều. Phòng tuy không lớn nhưng đầy đủ tiện nghi."
Bach T. ,Huế,The Sunriver Boutique Hotel Hue,9.7,"Mình rất hài lòng chuyến đi này, nhân viên thân thiệt, dịch vụ tuyệt vời."
Thi L. A. L. ,Huế,The Sunriver Boutique Hotel Hue,6.2,"Phòng cũ, máy lạnh để lâu không vệ sinh, kêu to và không mát"
Khanh A. D. ,Huế,The Sunriver Boutique Hotel Hue,5.2,"Nơi đây giống như 1 nhà nghỉ hơn khách sạn. Bên ngoài không giống ảnh, mọi vật dụng đều đã cũ kĩ. Cùng hạng phòng mình đặt 2 phòng nhưng có phòng có ban công, phòng thì không. Mùi trong phòng khó chịu mùi vệ sinh; cgiac phòng ẩm"
Dang T. D. ,Huế,The Sunriver Boutique Hotel Hue,10.0,"Chỗ nghỉ quá tuyệt vời, trung tâm thành phố, khách sạn chuyên nghiệp"
Oanh O. ,Huế,The Sunriver Boutique Hotel Hue,9.7,"Phòng ốc sạch sẽ, tiện nghi, thoáng mát, view đẹp. Nhân viên nhiệt tình, thân thiện"
Phuocsang H. ,Huế,The Sunriver Boutique Hotel Hue,8.5,Tôi hài lòng với dịch vụ và phòng của khách sạn
Oanh O. ,Huế,The Sunriver Boutique Hotel Hue,5.5,"Dịch vụ không tốt. Phòng quá nóng, máy sấy còn không có! Mong lần sau cải thiện hơn!"
Pham T. P. ,Huế,The Sunriver Boutique Hotel Hue,5.2,"Khách sạn có mùi hôi, cơ sở vật chất tệ hơn trong ảnh. Vị trí thuận tiện nhưng quá chật chội."
Quang C. T. ,Huế,The Sunriver Boutique Hotel Hue,5.6,Chăn gối quá hôi và bẩn. Thiết bị quá cũ
Hong L. N. T. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Khách sạn cũ, đồ dụng không chất lượng, máy sấy tóc bị xẹt điện mình báo lễ tân nhưng họ không đổi. Giường bị lún, nói chung sẽ không quay lại."
Nam N. ,Huế,The Sunriver Boutique Hotel Hue,5.7,"Hồ bơi kinh khủng bẩn, khách sạn xuống cấp tệ. Thang máy rơi"
Thi T. H. N. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Trải nghiệm như các rv trước. Phòng bẩn, dưới gầm giường nguyên rác, bàn bẩn. Nhân viên không nhiệt tình vui vẻ. Trải nghiệm chán."
Thuy T. L. ,Huế,The Sunriver Boutique Hotel Hue,5.7,Dịch vụ kém. Cơ sở vật chất kém. Lễ tân không nhiệt tình
Thi H. H. T. ,Huế,The Sunriver Boutique Hotel Hue,6.3,"Phòng có rộng, vị trí đắc địa thuận tiện đi lại. Tuy nhiên, nội thất khá cũ và bài trí thô sơ. Nhất là phòng wc, bóng đèn yếu ớt màu vàng làm mình và bạn mình khá rén khi phải đi wc và tắm gội. "
Thi L. L. ,Huế,The Sunriver Boutique Hotel Hue,6.4,"khách sạn có mùi ẩm mốc, check in xong không ở được, bên khách sạn va app không hỗ trợ hủy nên mình mất tiền để qua khách sạn khác ở"
Le N. K. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Trên app giá tiền là 1 đêm , nhưng khi liên lạc cho nhân viên thì giá chỉ 2 tiếng!. Sự lừa dối trắng trợn. Mỗi ngày như vậy khách sạn nhận tiền đặt cọc rồi bỏ cọc biết bao nhieu tiền!. Một khách sạn lớn như vậy làm mất uy tinh"
Thi T. L. T. ,Huế,The Sunriver Boutique Hotel Hue,5.5,"1. Khách sạn rất cũ, hoàn toàn không giống review trên hình, wifi yếu không sử dụng được, chăn nệm dơ và nhiều mùi ẩm mốc. Hoàn toàn không xứng đáng với giá tiền. 2. Khách sạn dịch vụ rất kém và không sạch sẽ nên gỡ bỏ khách sạn trên app để tránh những sai lầm cho trải nghiệm cua KH"
Dinh T. M. N. ,Huế,The Sunriver Boutique Hotel Hue,5.8,Minh book nghỉ ở đây 2 ngày nhưng book nhầm vào phòng nghỉ 2 tiếng 420k chuyển khoản rồi đến ngày nhận bù thêm 500k Mình mất toi 920k cho phòng 1 giường đôi đèn vàng trần thấp cảm giác ngột ngạt rất khó chịu.hơi cũ. Các a/c nào book phòng ở đây cẩn thận coi chừng giống như mình mất vui.
Nguyenthihang N. ,Huế,The Sunriver Boutique Hotel Hue,6.1," Khách sạn chỉ có 1 ưu điểm là gần cầu tràng tiền. Tôi cũng làm bên du lịch ,tôi thấy phòng ở bên bạn quá tệ .sàn nhà bị bong gần thang máy .tôi bị vấp nhiều lần . Diện tích phòng thì quá nhỏ .. thấp bề dài .nội thất quá cũ kĩ. nhà tắm không có thông mùi .. ngạt thở thật sự . So với mức giá như thế nào là không phù hợp..chỉ xứng tầm 2 sao thôi"
Duy L. P. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Giường ngủ còn bụi, khăn tắm ít, vòi hoa sen rất yếu. phòng nhiều mùi hôi mốc. Không có thang máy xuống lầu trệt"
Ha T. T. A. ,Huế,The Sunriver Boutique Hotel Hue,6.3,phofng rộng - khách sạn cũ - nhân viên trung bình
Hung C. N. ,Huế,The Sunriver Boutique Hotel Hue,5.5,"Phòng ẩm, chăn dơ có các vết ố vàng, không có ổ điện gần giường"
Doan V. V. ,Huế,The Sunriver Boutique Hotel Hue,5.8,"mặc dù book 2 đêm trên app nhưng chỉ được ở 2h, qua đêm phải đóng thêm phụ phí 250k. Thông tin thuê 2h thì ghi trên tên phòng. Không thể refund được trên app nên phải ở. Gặp khách khác cũng bị tình trạng tương tự. Phòng đã cũ, giá quá cao."
The N. T. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Cập nhật không rõ ràng, book 1đêm nhưng sau đến thành 2h nghỉ"
Hoang A. ,Huế,The Sunriver Boutique Hotel Hue,5.8,"Hồ bơi dơ không thể tắm được, toàn rác, nước bẩn, xung quanh cũng không được dọn dẹp, bình nấu siêu tốc bụi"
Thien P. N. ,Huế,The Sunriver Boutique Hotel Hue,5.2,"Khách sạn quá cũ, không giống như hình quảng cáo. Không xứng đáng 3,5 sao"
Nguyen C. A. T. ,Huế,The Sunriver Boutique Hotel Hue,8.5,Ngoài đặt nhập hạng phòng và phải thêm 2 lốp để nghỉ qua đêm thì còn lại ok. Với là bể bơi hơi bẩn không tắm được
Huynh N. N. ,Huế,The Sunriver Boutique Hotel Hue,8.5,"Nhân viên thân thiện, khách sạn ở trung tâm thành phố nên tiết kiệm chi phí đi lại, quán cafe của khách sạn có món cafe sữa rất ngon"
Pham T. T. H. ,Huế,The Sunriver Boutique Hotel Hue,5.1,"2 ngày quá tệ tại đây. Phòng 4sao mà kém nhà nghỉ bình dân. Phòng ốc cũ kĩ, đèn đóm tù mù, nhà wc không có thông gió. Lỡ đi wc nặng thì cứ gọi mùi um cả phòng. Nệm giường lõm xuống khiến tôi đau lưng ngủ chập chờn cả 2 đêm. Khách sạn ghi có hồ bơi nhưng đi lên hoang tàn như nhà hoang, lí do kêu đang tu sửa, không sử dụng được? Đúng 1 trải nghiệm tệ ở Huế, Tôi thanh toán trước 2 đêm qua app nên tôi không hoàn phòng được. Lúc về check out khách tự bê đồ ra khỏi khách sạn. Không có nhân viên hỗ trợ? Chưa bao giờ tôi gặp tình trạng này cho 1 khách sạn có ⭐️"
Dang T. P. L. ,Huế,The Sunriver Boutique Hotel Hue,8.5,"vị trí và nhân viên phục vụ rất ok, nhưng mà nội thất bên trong cũ quá, đèn cái được cái không."
Thi P. T. ,Huế,The Sunriver Boutique Hotel Hue,9.4,"Phòng ốc ok nhưng hơi có mùi ẩm & cũ khi mình tới! Ngày sau đỡ hơn 1 chút. Gần các địa điểm tham quan, tiện đi chơi"
Nguyen T. T. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Không có bàn trang điểm, giá tính theo 2h chứ không phải qua đêm"
Thi M. K. T. ,Huế,The Sunriver Boutique Hotel Hue,9.0,"Phòng hơi cũ, gối mình nằm còn mũi ẩm, năm ở trung tâm với nhìn xuống phố rất ok"
Tran T. K. H. ,Huế,The Sunriver Boutique Hotel Hue,6.0,Vì viết không đúng sự thật. Thue ngày những đến thì họ nói rằng là theo tiếng. ( 2 tieng) không trung thuc trong kinh doanh
Le T. H. A. ,Huế,The Sunriver Boutique Hotel Hue,9.7,"Nhận phòng giống trong hình, nhân viên rất nhiệt tình, chu đáo và dễ thương"
Tran H. P. ,Huế,The Sunriver Boutique Hotel Hue,4.8,"Bị book nhầm hạng phòng, ghi không rõ ràng hạng phòng!"
Le T. T. T. ,Huế,The Sunriver Boutique Hotel Hue,5.4,"Khách sạn cũ, thực tế không giống trong hình ảnh khách sạn post lên, khó chịu nhất là chuyện đặt phòng du lịch mà cho sử dụng 2 tiếng/ngày trong khi mình book là book 2 đêm tới nơi thì phụ thu thêm các khoản."
Mong V. A. T. ,Huế,The Sunriver Boutique Hotel Hue,9.0,Phòng khá lạnh phòng hoi cũ có mùi. Uu điểm là thành phố gần chỗ ăn uống.
Nam N. ,Huế,The Sunriver Boutique Hotel Hue,6.0,"Wifi yếu, phòng có mùi hôi."
Khac D. ,Huế,The Sunriver Boutique Hotel Hue,6.2,"Khách sạn sử dụng hình ảnh từ lâu nên hiện tại không hề giống trong ảnh. Khá cũ và xuống cấp. Không hề có bể bơi như ảnh. Phòng 505 không hiểu sao thiết kế làm mình có cảm giác rùng mình. Nhân viên cũng bthuong, không có gì nổi bật ở thái độ cả"
Uyen M. N. ,Huế,The Sunriver Boutique Hotel Hue,9.1,"Khách sạn nằm ngay gần phố tây, dễ dàng di chuyển. Nhân viên nhiệt tình, giúp đỡ trong việc nhận phòng sớm. Phòng hơi cũ nhưng vẫn rất tiện nghi, đáng để quay lại"
Quoc H. D. T. ,Huế,The Sunriver Boutique Hotel Hue,5.6,"Khách sạn cũ, máy lạnh không hoait động, phòng có mùi hôi, dịch vụ khá tệ"
Pham V. T. ,Huế,The Sunriver Boutique Hotel Hue,5.4,"Hành lang và phòng ngủ tối u ám không được sáng sủa như trên app, hồ bơi không hoạt động nước đen thôi rong rêu bám đầy"
Minh T. H. ,Huế,The Sunriver Boutique Hotel Hue,8.3,"Mình đi vào mồng 5,6 tết. Đặt phòng rẻ hơn 30k so thực tế. Đánh giá chung phòng được ở khá ổn mới mức 400k. Gần nơi ăn uống chay mặn pub đều có. Nhà tắm: bồn tắm to sâu.( tùy phòng vì được offer đổi phòng do hư máy lạnh nhưng vì bồn tắm không đẹp hơn mà ở lại). Không có hút thông gió trong nhà tắm nên không khí không được thông thoáng và gây hơi nước trên gương. Giường drap: nệm êm, giường đôi to cho couple. Chăn có lớp nilong bên trong nên không mềm mại, nghe lộp sộp và gây nóng dù mình đi vô hôm mưa lạnh 17-20°C. Máy điều hòa: không hoạt động. kêu người sửa mà cứ hẹn 30p nữa tới mình đi gần cả tiếng vẫn gọi anh sửa máy nào mà hứa 30p nữa là tới. Rồi offer mình 1 phòng khác nhưng nhà tắm khá nhỏ và chật chội nên mình chấp nhận ở lại phòng cũ và đề nghị mang thêm chăn.( cũng hẹn vì người dọn đi ăn tối) Tủ lạnh: rất nhanh lạnh nhưng phát ra tiếng ồn rất lớn làm mình phải ngắt điện khi đi ngủ. Nội thất: có bộ bàn ghế khá dễ thương theo phong cách cổ. có bàn trang điểm nhưng không có gương hơi bất tiện không có trang điểm được mà phải chạy vào toilet. P.s: Thông cảm Do tết nên không có hỗ trợ kịp thời."
Le T. H. ,Huế,The Sunriver Boutique Hotel Hue,8.5,khách sạn sạch sẽ phòng rất rộng cảm giác rất yên bình và trong lành tôi đã có 2 ngày ở huế thật tuyệt vời và rất muốn quay trở lại nơi đây
Mai T. V. Q. ,Huế,The Sunriver Boutique Hotel Hue,6.3,Nhà vệ sinh dưới khu lễ tân khá cũ và bẩn. Cơ sở vật chất không được tốt. Nhà vệ sinh trên phòng ngủ có mùi hôi. Có muỗi trong phòng nên buổi tối không ngủ được
Thi B. T. C. ,Huế,The Sunriver Boutique Hotel Hue,8.5,"khách sạn hơi cũ, nhưng vừa tầm với mức giá. phù hợp lưu trú, không phù hợp check in sống ảo view đẹp nhé"
Bui V. H. ,Huế,The Sunriver Boutique Hotel Hue,8.5,"Khách sạn đúng trung tâm luôn, đi lại chơi rất tiện. Điểm trừ là thiết bị vệ sinh hơi cũ tí, nhưng khá sạch sẽ, nói chung là ổn. Dưới tầng 1 khách sạn lại là quán lẩu băng chuyền tự chọn, giá phải chăng, ăn ok"
Thi H. N. T. ,Huế,The Sunriver Boutique Hotel Hue,8.5,"khách sạn hơi cũ, nhưng cũng sạch sẽ. So với vị trí thì giá hợp lý"
