reviewerName,Address,NameHotel,overallScore,reviewText
Nhat D. V. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.8,"View đẹp, nhân viên thân thiện. Khoảng cách đến bãi biển là ổn. Nhưng hồ bơi khá lạnh."
Tran T. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,"Tôi đã có khoảng thời gian tuyệt vời. Các cơ sở là rất tốt, các nhân viên rất thân thiện và hữu ích."
Pham H. L. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,"Nhân viên đẹp, ở thoải mái với phòng rộng + tầm nhìn tuyệt vời"
Thi M. T. D. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.1,Sạch sẽ và đẹp xem! Kỳ nghỉ tuyệt vời :)
Nguyen D. H. V. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.0,"Phòng rộng rãi và sạch sẽ. Các nhân viên rất thân thiện và hữu ích. Nó đáng giá từng xu mà chúng tôi phải trả (chúng tôi nhận được nó khá rẻ do tình hình Covid). Bữa sáng rất tuyệt, với nhiều lựa chọn và hội trường có nhiều chỗ."
Xuan B. N. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,Đúng 5 sao! thông minh. Tôi và gia đình đã ở lại khách sạn này lần thứ hai trong vòng 6 tháng.
Edwin W. S. T. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.1,"Nó sạch sẽ và đẹp nhìn ra bãi biển và Trận Phú từ tầng 33. Chúng tôi ở lại 5 đêm với cùng một bữa sáng trong 5 ngày liên tiếp😩 Họ có món mì phố ngon. Rất rẻ về tiện nghi ,,"
Jamorol W. J. A. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,10.0,"Rất khuyến khích! Mọi người đều rất tốt bụng, dễ chịu và hào phóng. Thức ăn tuyệt vời, dịch vụ xuất sắc. Tôi chưa bao giờ gặp vấn đề với chỗ ở này. Mọi thứ đều hoàn hảo. Chúng tôi đã được trả phòng trễ miễn phí ❤️"
Ngoc B. L. L. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,Dịch vụ tốt. Phòng rất đẹp với tầm nhìn ra biển. Rất dễ chịu. Tôi sẽ quay lại lần sau
Nhu N. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.7,Phòng tuyệt vời nhưng không có bữa ăn sáng tự chọn nữa.
Hoang A. C. D. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,Cảnh đẹp. Phòng lớn. Nhân viên thân thiện
Nhut Q. L. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,"Nice hotel for the holidays. Services, breakfast and swimming pool are good."
Duy M. T. N. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,This is my first time in Muong Thanh Hotel and we had a great time when stayed here. Room facilities and Staff's attidude is perfect for me. We definitely will choose to stay next time travel to Nha Trang.
Cong V. D. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.5,Not bad. I will back in future
Thanh N. L. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,9.4,nicely staffs & comfortable staying during my vocations.
Phan T. N. L. ,Nha Trang,Khách sạn Mường Thanh Luxury Khánh Hòa,8.8,"Warm and welcome place to visit in Nha Trang, very chill and calm!"
Vu T. G. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Khách sạn sạch sẽ, dịch vụ tốt, tuy nhiên nhà tắm diện tích rộng nhưng không có bồn tắm nên hơi lãng phí trong khi diện tích sử dụng phòng ngủ lại nhỏ, ban công rộng rãi và view đẹp, đề xuất nâng cấp tủ quần áo hoặc bổ sung thêm bàn uống nước để tủ được rộng hơn"
Minh T. L. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Khách sạn thơm tho sạch sẽ, phòng ốc đẹp, view biển quá tuyệt. Đồ ăn sáng ngon nhưng hơi ít món."
Quoc V. P. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Khách sản ổn, nhân viên nhiệt tình. Mọi người nên chọn nhé!"
Le T. K. A. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Khách sạn phục vụ chu đáo, phòng rất ổn so với giá tiền. Buffer rất ngon, mình sẽ quay lại khi có dịp ^^. Do có vài phòng phải sửa chữa nên khá ồn nhưng không sao. Mùi thơm của khách sạn cũng rất thoải mái."
Nguyen T. T. U. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Phòng sạch sẽ, thoáng mát, ăn sáng ổn. View đẹp! Có dịp sẽ quay trở lại!"
Ngan N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Giá phòng hợp lý, nhân viên cực kỳ chu đáo, khá gần với các quán ốc nổi tiếng, lần sau sẽ ghé nữa"
Minh L. A. ,Nha Trang,La Vague Hotel Nha Trang,8.5,"Chỗ để xe moto kém, quá nhỏ khó xoay chuyển và bị trầy xước"
Quang Q. D. ,Nha Trang,La Vague Hotel Nha Trang,8.5,"Khách sạn khá OK, đồ ăn sáng ăn cũng được phục vụ nhiệt tình tuy nhiên cửa phòng không cách âm nên nói chuyện ở ngoài trong phòng nghe thấy và ngược lại."
Nguyen H. T. N. ,Nha Trang,La Vague Hotel Nha Trang,8.8,Khách sạn sạch sẽ nhân viên hỗ trợ nhiệt tình.
Vu T. N. ,Nha Trang,La Vague Hotel Nha Trang,9.4,Khách sạn khá ổn. Cách âm hơi kém. Còn lại ok
Dao T. L. ,Nha Trang,La Vague Hotel Nha Trang,8.5,"Tất cả đều ok, thực đơn bữa sáng cần cải thiện thêm!"
Thanh H. N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Phòng khách sạn nhỏ nhưng tiện nghi, lễ tân rất thân thiện. khách sạn gần quán Hải sản Thanh Sương giá, hợp lý"
Thu H. L. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Tuyệt vời ❤️. Khách san đẹp , sạch sẽ 👍"
Huynh T. T. N. ,Nha Trang,La Vague Hotel Nha Trang,6.0,"Nhân viên không chuyên nghiệp,phòng thì nhỏ và giá cao…. Trời mưa mà ra xe không có bảo vệ che dù cho khách…. Chán không có lần sau"
Khac D. N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Khách sạn mới, phòng sang và đẹp nội thất đầy đủ đúng chất 4*, dịch vụ rất tốt, ăn sáng rất ngon và nhiều món, phòng có view biển tuyệt đẹp, gần ngay quảng trường và bãi biển, sẽ ghé lại lần sau."
Phan T. X. N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Một kì nghỉ tuyệt vời hơn mong đợi. Nhân viên rất thân thiện, dắt lên tận phòng và giới thiệu đầy đủ, còn chỉ mình chỗ chơi. Phòng view biển rất đẹp, bồn tắm cũng thoải mái. Dọn phòng rất sạch"
Le M. N. ,Nha Trang,La Vague Hotel Nha Trang,9.4,"Phòng giống trên hình, còn được up lên premier không tính phí, phục vụ tốt, sạch sẽ, rất đáng trải nghiệm"
Phuong P. ,Nha Trang,La Vague Hotel Nha Trang,6.5,"mình đặt 2 phòng theo hình trên trang đăng là hình giường đôi, nhưng tới khi nhận phòng lại là 1 phòng đôi 1 phòng giường đơn. ở trên lầu 19 thì hoàn toàn không có sóng điện thoại chỉ xài bằng wifi. Khách sạn 4sao nhưng lại không có bellman tụi mình phải tự xử khiêng vali vào sảnh. khi đến nhận phòng là buổi trưa nhưng khách sạn lại mở cửa không có máy lạnh nên ngồi đợi check in sau 1 chuyến đi dài rất nóng. bữa sáng thì chán, hồ bơi nhỏ và nhìn ra phía ngoài có 1 hồ bơi do không sử dụng và vệ sinh nên nước toàn rong rêu, rác rến rất dơ. :( không có gì để ăn luôn. nói chung là sẽ không quay lại"
Viet H. N. ,Nha Trang,La Vague Hotel Nha Trang,6.0,"check in lâu, tôi không hài lòng!"
Viet H. N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Phòng siêu đẹp, nhân viên tốt bụng lễ phép"
Ngoc L. U. ,Nha Trang,La Vague Hotel Nha Trang,8.8,"Đặt phòng từ 17-20/3 1 giường mà đến nơi nhận là giường ghép 🙂 lễ tân báo mọi sz giường to của kháchsạn đều là giường twin ghép lại cả. Giường không giống ảnh. Nhà tắm sàn không được sạch lắm, khăn lau chăn khách sạn la vague nhưng in trên đó là xavia, khăn cũng không sạch không biết tại sao nữa 😑 view phòng double sea view with balcony đẹp nha, full view bãi biển. đồ ăn buffet sáng cũng tạm ổn, nhân viên cực kỳ cực kỳ nice luôn nha các bạn 🤩 kháchsạn gần cảng nên đi tour 3 đảo hay ra vinpearl cũng gần 😀"
Bach H. Y. N. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"khách sạn ngay trung trung tâm gần biển , thoáng mát, nhân viên nhiệt tình ,"
Ho T. T. M. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Phòng đẹp, nội thất mới, view siêu đẹp, sạch sẽ, nhân viên nhiệt tình, rất hài lòng và sẽ quay lại"
Thi K. T. ,Nha Trang,La Vague Hotel Nha Trang,8.5,Phòng Ocean view siêu đẹp ♥️♥️♥️♥️♥️
Luu T. T. ,Nha Trang,La Vague Hotel Nha Trang,9.1,Sạch đẹp nhân viên thân thiện
Quang M. N. C. ,Nha Trang,La Vague Hotel Nha Trang,9.7,"Tôi đã có một thời gian tuyệt vời ở khách sạn này. Tôi không thường để lại đánh giá nhưng đây là điều bắt buộc! Tôi đã ở tại các khách sạn khác trước đây nhưng Lavague chắc chắn đã cho tôi một trong những kỷ niệm đẹp nhất. Tôi chắc chắn cảm thấy giống như ở nhà so với các khách sạn khác. Căn phòng rất sạch sẽ và được đánh giá tốt với tầm nhìn đẹp ra đại dương. Giá không thể cạnh tranh hơn cho một phòng đẹp hướng biển. Nếu tôi ở tại các khách sạn khác, tôi thường phải trả thêm gấp đôi cho cùng một phòng hướng biển. Đội ngũ quản lý & dịch vụ khách hàng của họ rất hữu ích, chu đáo và chuyên nghiệp trong suốt thời gian tôi lưu trú. Đã cho tôi rất nhiều gợi ý về những địa điểm mới hơn và thú vị hơn để đi chơi trong thành phố. Tôi chắc chắn sẽ trở lại một lần nữa. Nếu bạn đang ở trong rào cản của việc đặt khách sạn này hơn những khách sạn khác, hãy tiếp tục và đặt nó! Bạn sẽ thích nó như cách tôi đã làm."
Nguyen H. H. ,Nha Trang,La Vague Hotel Nha Trang,5.2,"The hotel is dirty. The floor has a lot of black stains, unknown what it is. Right at my check-in, there were a lot of women with long hair in my room's bathroom (I'm a single male traveller). Housekeeping team is rude, housekeeping's storage is right in front of my room, they never close the storage door and gather inside with very loud talk and laugh. The whole floor lobby is covered with dirty, wet, used towels which almost blocks the elevator!"
Quan D. N. T. ,Nha Trang,Melissa Hotel Nha Trang,9.7,Tuyệt vời view và mn tốt hài lòng
Dao T. H. ,Nha Trang,Melissa Hotel Nha Trang,9.7,"Phòng đúng như đặt và dịch vụ tốt giao thông thuận tiện, gần các khu vui chơi và thăm quan"
Thi H. N. ,Nha Trang,Melissa Hotel Nha Trang,8.2,Chất lượng cơ sở vật chất chỉ 2 sao nhưng kéo lại được view biển xịn và nhân viên dễ thương
Huong N. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Tuyệt vời, đứng tiêu chuẩn 4*, lễ tân nhiệt tình cởi mở. Có dịp sẽ quay lại ♥️"
Le N. T. N. ,Nha Trang,Melissa Hotel Nha Trang,9.1,"Đây là lần thứ 2 mình quay lại khách sạn Melissa vì rất thích view hướng biển ở đây, cửa sổ lớn có thể nhìn bao quát hết bờ biển chạy dọc đường Trần Phú. Từ khách sạn ra bãi biển khoảng 5' đi bộ và cách quảng trường 2 Tháng 4 khoảng 20' đi bộ, nếu thuê xe máy đi dạo chơi và vào khu ăn uống rất tiện lợi. Nhân viên khách sạn thân thiện. Điểm hạn chế là phòng không cách âm tốt, mình có thể nghe tiếng TV từ phòng bên cạnh. Vì gia đình mình thích tắm biển nên quần áo thường sót lại cát, bụi từ biển, nếu sàn nhà được hút bụi khi nhân viên vào thay khăn mỗi ngày sẽ tốt hơn."
Nguyen Q. C. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Tất cả dịch vụ ở mức tốt, mình nghỉ ở đây 2 lần và thấy nhân viên khá thân thiện, phục vụ tốt"
Nguyen T. V. N. ,Nha Trang,Melissa Hotel Nha Trang,7.0,mọi thứ đều ổn cho đến khi mượn bàn ủi thì lễ tân bảo trả phí thuê chớ không cho mượn 🤣
Le T. T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Phòng view đẹp, dịch vụ tốt, tuy nhiên hành lang hơi nhỏ, cách âm không tốt lắm. khách sạn đối diện biển, nhưng muốn sang biển phải đi vòng 1 đoạn, nhưng nhà mình không thích tắm biển nên cũng không quan trọng"
Luu T. H. ,Nha Trang,Melissa Hotel Nha Trang,9.1,"Dịch vụ khách sạn tốt, chị lễ tân ca sáng rất dễ thương"
Ta T. T. ,Nha Trang,Melissa Hotel Nha Trang,9.7,Hài lòng với dvu . Thái độ nhân viên nhiệt tình
Cao M. T. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"phòng ốc khá mới, tiện nghi đầy đủ, view đẹp. điểm trừ: hồ bơi quá nhỏ, nhỏ tới mức không ai muốn tắm luôn."
Chung T. M. N. ,Nha Trang,Melissa Hotel Nha Trang,6.2,"Bên đây phòng hơi nhỏ so với gia đình. Công đoạn dọn phòng có vẻ không tốt, vì mình thấy chỉ trải tấm drap trải giường phủ lên nệm, không tươm tất. Phòng trên web thì có ghi loại phòng có bồn tắm, nhưng thật ra không có phòng nào có bồn tắm. Lễ tân nói bên app để sai. Nên coi lại vấn đề này. Được cái đúng view biển mình chọn và đi bộ qua tới biển. Mình check in trễ tầm 9h tối nhưng lễ tân không hỗ trợ check out trễ 1 chút. bắt phải trả phòng đúng 12h. Chi phí phòng mình thuê cũng không rẻ nhưng không support. Mình không đánh giá cao sự nhiệt tình của khách sạn"
Nguyen Q. C. ,Nha Trang,Melissa Hotel Nha Trang,9.7,"Phòng tại khách sạn sạch đẹp, nhân viên thân thiện, hỗ trợ khách nhiệt tình, buffet sáng đầy đủ, đa dạng. Có điểm trừ nhỏ là cách âm không tốt lắm. Nếu có dịp sẽ quay lại"
Yen L. N. ,Nha Trang,Melissa Hotel Nha Trang,8.4,"Ksan sạch sẽ, view phòng ok. Phòng lúc mình mới nhận thì nồng mùi thơm xịt phòng quá. - mình đọc đánh giá trước lúc đặt thì thấy có nhiều người bảo cách âm không tốt thì cũng đúng thế thật nhưng hôm mình ở thì không bị ồn gì quá nên vẫn thấy oke - Vị trí thì so với giá tiền khá ổn, cách quảng trường tầm 2km ( hơi xa đó ạ). Vị trí trung tâm hơn chút sẽ là khu vực gần khách sạn vinpearl và panorama nha mn. Ở quanh khu vực đó đi lại ăn uống sẽ tiện hơn. - Đồ ăn sáng cũng được thui. Ra ngoài ăn thì sẽ ngon hơn. 😁😁"
Thi T. L. N. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Khách sạn có đầy đủ tiện nghi, view đẹp , giá cả hợp lí 🥰 mọi người nhiệt tình , từ chú bảo vệ đến mấy anh chị ở khách sạn ạ , bữa sau có dịp mình sẽ quay lại đây tiếp 🤪"
Thi L. T. N. ,Nha Trang,Melissa Hotel Nha Trang,6.5,"Hài lòng nhất là sea view không có gì để chê, đón bình minh đẹp tuyệt luôn. Khách sạn bé hơn mình nghĩ, phòng ngủ hơi nhỏ, cách âm kém và cách mùi cũng kém. Mình ở tầng 8 sáng ngủ dậy mùi dầu mỡ thức ăn xộc vào phòng, sảnh khách sạn thì mùi rất hôi, giống như mùi cống vệ sinh. Nửa đêm vẫn nghe tiếng phòng bên quát mắng nhau. Ăn sáng tạm ổn."
Thi Y. N. N. ,Nha Trang,Melissa Hotel Nha Trang,6.5,"Một điều không thích là khi đến đây thì lại bị chuyển sang 1 khách sạn khác cùng hệ thống. Phòng cũng okie, nhưng máy sấy cứ vài giây là tắt phải 1 lúc sau mới lên, kết quả là không có hum nào sấy tóc khô hẳn được. Phòng tắm thì tắm xong là nước chảy lênh láng khắp sàn. Cửa sổ không khoá được nên tắm rất lạnh. Hồ bơi dơ và bé tí. Bù lại nhân viên nhiệt tình."
Phan T. N. ,Nha Trang,Melissa Hotel Nha Trang,4.8,"Nhân viên dọn phòng để khăn bẩn trên bồn rửa mặt, khách không muốn phản ánh lên khách sạn vì cũng không sử dụng tới. Đến khi trả tiền thì bắt đền khách mặc dù khách không sử dụng đến khăn đó nên không thể do khách làm bẩn được"
Huu V. S. N. ,Nha Trang,Melissa Hotel Nha Trang,4.8,Khách sạn cố ý dùng ga giường bị cháy xém trước đó để bắt đền mình 650k tiền ga giường trong khi đó mình không hút thuốc và không có bất cứ vật gì đánh lửa để làm cháy ga giường
Trong N. H. ,Nha Trang,Melissa Hotel Nha Trang,8.8,"Khách sạn vị trí tốt, bác bảo vệ thân thiện, dịch vụ chấp nhận được. Tuy nhiên sảnh lễ tân để nặng mùi cống bốc ra từ nhà vệ sinh rất khó chịu, cần cải thiện hơn."
Nguyen L. N. ,Nha Trang,Melissa Hotel Nha Trang,5.5,"Nhân viên tư vấn các tour du lịch không cụ thể. Lần đầu mình đến NT, mua 2 vé đi Vin sau 16h (1.000.000₫) mà không được qua đảo chơi. Thay vì tư vấn mình mua vé sau 16h trong mùa này sẽ hay gặp thời tiết thất thuờng này nọ, để mình biết có nên đi hay ko. Thì lại nói mình rằng phải đký trả tiền liền,chứ không hết vé (khi đó mới 8h sáng). Tới lúc mình đi thì lại mưa, tới cổng đi Vin thì quầy bán vé sau 16h vẫn còn vé. Thiệt sự mình không thích cách ép khách như zay. Mong admin feedback lại giúp mình Với lại mình thuê xe máy từ 8h10 sáng đến hôm sau 10h mình trả xe mà khách sạn tính mình tới 1,5 ngày. Trễ có 2h mà tính tiền thêm nửa ngày. Lần đầu tiên mình mới thấy dịch vụ cho thuê xe như vậy."
Ly V. C. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Khach san sach se, nhan vien than thien, view dep nhe moi nguoi, lan sau minh va gia dinh se ghe nua! 👍"
Thi P. T. T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Gia đình Tôi quay lại lần 2 và có 1 kì hè thật tuyệt vời. Khách sạn sạch sẽ, Thoáng mát, đầy đủ tiện nghi Nhân viên thân thiện, dễ thương, nhiệt tình, hỗ trợ khách nhiệt tình trong mọi tình huống. Đặt biệt phòng hướng biển đẹp, sang trọng và được trang trí Happy miễn phí . Tôi sẽ tiếp tục giới thiệu cho người thân và bạn bè để cùng trải nghiệm"
Pham T. K. T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Tôi rất hài lòng với dịch vụ tại đây, hồ bơi view rất đẹp, khách sạn sát biển, nhân viên cực kì nhiệt tình tôi rất thích, tôi sẽ quay lại"
Nguyen M. D. ,Nha Trang,Melissa Hotel Nha Trang,9.1,"ưu điểm: giá cả hợp lý, phòng đẹp, view đẹp như hình ảnh mô tả, sạch sẽ, ăn sáng ngon, WiFi dùng ổn đôi lúc hơi yếu. sẽ quay lại lần sau. nhược điểm: nhân viên hơi thiếu thân thiện, dọn phòng không sạch. Cách âm hơi kém."
Thi L. H. K. ,Nha Trang,Melissa Hotel Nha Trang,9.0,"Cơ sở vật chất ổn so với tầm giá, bạn lễ tân nữ khá thân thiện còn bạn nam trực đêm thì ít niềm nở hơn. Minh đặt phòng có view biển thì view rất đẹp, điểm trừ là cả 2 hôm đều bị mùi khói thuốc ở hàng lang kín (dù đã đổi phòng), khách sạn nên có biện pháp mạnh xử lý ví dụ như dán hẳn thông báo phạt xxx tiền nếu hút thuốc trong nhà và thi hành. Ngoài vụ khói thuốc ra thì khách sạn ok, nên ở nhé mọi người"
Minh P. ,Nha Trang,Melissa Hotel Nha Trang,9.7,"Khách sạn sạch sẽ, phòng đẹp, đặc biệt khu vực trang điểm sáng và thoải mái. Đồ ăn đa dạng. Nhân viên rất dễ thương và hỗ trợ nhiệt tình"
Van A. ,Nha Trang,Melissa Hotel Nha Trang,6.4,"Phòng nhỏ hơn tưởng tượng, không cách âm, phòng bên cạnh đi tolet xả nước là nghe tiếng nước xả luôn."
Thi T. P. V. ,Nha Trang,Melissa Hotel Nha Trang,9.7,"View đẹp, nhân viên thân thiện. buffe sáng đổi món."
Doan G. ,Nha Trang,Melissa Hotel Nha Trang,6.0,"cơ sở vật chất tệ, nhân viên không chuyên nghiệp. kháchsạn chỉ là 2 sao thôi"
Pham P. V. ,Nha Trang,Melissa Hotel Nha Trang,8.8,Khách sạn trung tâm .. mọi thứ vẫn ok .. nhưng chỉ có cách ấm kém ..
Thi P. T. T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Tôi đã có 1 kì nghĩ thật tuyệt vời. Phòng sạch sẽ, thoáng mát. Nhân viện thân thiện vui vẻ, dể thương, hổ trợ nhiệt tình trong mọi tình huống. Buffet sáng ngon. Đặt biệt phòng hướng biển đẹp, sang trọng và đầy đủ tiện nghi. Tôi sẽ giới thiệu cho người thân tôi, để họ có 1 kì nghĩ tuyệt vời 🥰"
Thi P. U. V. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"giá phòng rẻ, vị trí thuận lợi, phòng hơi mùi khắc phục là tuyệt"
Nguyn V. A. ,Nha Trang,Melissa Hotel Nha Trang,9.7,"Khách sạn đẹp, mới, sạch sẽ, thức ăn ok, yên tĩnh, nhân viên nhiệt tình"
Chu T. T. ,Nha Trang,Melissa Hotel Nha Trang,9.1,"Hài lòng với giá cả và chất lượng phục vụ, chỉ có vấn đề là cách âm chưa tốt"
Do V. Q. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Phòng sạch đẹp , nhân viên phục vụ rất nhiệt tình."
Ngoc B. N. ,Nha Trang,Melissa Hotel Nha Trang,6.3,"Phòng nhỏ, không được thoáng. Chỉ có 1 phòng là mặt là Viewt biển. Hôm ở thì hỏng đt, trang bị kém như vòi sen..."
Ngan N. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Nhân viên nhiệt tình,phòng tiện nghi"
Mai P. H. D. ,Nha Trang,Melissa Hotel Nha Trang,5.4,"Khách sạn này là một cú lừa mọi người ạ. Nước vòi sen còn yếu hơn ở nhà mình. Đấy là không tính đến buổi trưa mình ở bị cúp nước do đường ống có vấn đề đấy. 4, 3 sao nhưng nội thất rẻ tiền, phòng tắm trông cứ dơ dơ thế nào. Cửa sổ trong phòng tắm 1802 ở ngay chỗ bạn tắm vệ sinh thì thoải mái không? Mình không thích lộ thiên cho cái toà nhà đối diện nên không nhé. Khăn lông bay tứ tung vào mắt. Ấm nước bên trong cũng dơ. Không có bàn ủi. Extra tiện ích: Hồ bơi tầng 21 buổi tối nguyên tầng không bật đèn, sợ ma ai dám bơi? Phòng gym thì máy chạy bộ hư. Nhà hàng thì không mở cửa. Thôi lần sau xin chừa. Bỏ thêm 100k qua Mường Thanh ở cho sướng thân."
Le C. V. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Phòng đẹp giá rẻ, view trực diện biển"
Thanh H. T. ,Nha Trang,Melissa Hotel Nha Trang,6.7,"Buffet sáng chưa đa dạng và thực sự vừa miệng lắm. Phòng chưa thực sự sạch lắm khi nhận phòng, còn hơi nhiều mùi thuốc tẩy rất lâu tan. Ngoài ra, bộ phận dọn phòng mang đồ trong phòng ra khi dọn mà không báo lại khách. Tuy nhiên nhân viên lễ tân và chú bảo vệ rất nhiệt tình. Sẵn sàng hỗ trợ mọi lúc. View phòng đẹp và đồ uống kèm trong phòng giá vừa phải không bị độn cao như các nơi khác. View bể bơi cũng đẹp. Hy vọng kháchsạn cải thiện và sẽ quay lại đây."
Pham T. K. H. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Khách sạn view phòng hết sảy nha , nhân viên nhiệt tình vui vẻ ,1 kì nghỉ đáng nhớ ❤️"
Tran T. L. N. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"khách sạn phục vụ chu đáo, đồ ăn sáng ngon, phòng sạch sẽ và đầy đủ tiện nghi."
Nguyen T. P. M. ,Nha Trang,Melissa Hotel Nha Trang,9.7,"Phòng viêw đẹp, đồ ăn sáng đa dạng, rất tốt"
Nguyen P. T. ,Nha Trang,Melissa Hotel Nha Trang,9.1,"Cám ơn Melissa đã cho tôi kỷ nghỉ tuyệt vời. Vị trí thuận lợi di chuyển. Mọi thứ chuẩn bị rất chu đáo, sạch sẽ."
Thi V. K. N. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Phòng sạch sẽ view đỉnh lễ tân, bảo vệ nhiệt tình có dịp đến Nha Trang mình sẽ lại ghé"
Phuoc H. N. ,Nha Trang,Melissa Hotel Nha Trang,5.1,Khách sạn hơi thiếu chuyên nghiệp. Mình ở sau đó có đătj thêm 2 phòng cho bạn mình thêm 3 đêm nữa nhưng bạn mình mới ở 2 đêm nhân viên đã bắt trả lại phòng view biển hoặc đổi sang phòng khác không có view biển làm bạn mình rất bực mình. Qua cách xử lý của nhân viên k.s mình thấy rất không vừa lòng và thấy các bạn không tôn trọng khách cũng như cực kì thiếu chuyên nghiệp.
Minh Q. T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,View đẹp tuyệt vời. Khách sạn sạch sẽ. Buffet sáng nấu vừa miệng . Sẽ quay lại nếu có dịp !!!!
Le T. T. L. ,Nha Trang,Melissa Hotel Nha Trang,6.0,"Khách sạn sạch sẽ, đồ ăn ngon, phục vụ tốt, nhưng khách sạn cách âm khá tệ"
Trang T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Khách sạn view quá đẹp, nhân viên nhiệt tỉnh thoải mái, chú bảo vệ dễ thương, chỉ mỗi tội phòng không cách âm lắm, còn lại thì ok hết"
Hoang T. D. L. ,Nha Trang,Melissa Hotel Nha Trang,8.5,Tuyệt vời 🏝🏖 phòng sạch view đẹp
Thi P. V. ,Nha Trang,Melissa Hotel Nha Trang,6.0,"Ăn sáng phòng bé, chờ ngồi tới lượt, xa trung tâm, phòng ốc bé, phục vụ chán, chỗ đỗ xe trật trội và phải cuốc bộ mỏi chân mới lên được xe, sẽ không quay lại"
Chu T. T. T. ,Nha Trang,Melissa Hotel Nha Trang,6.5,"Mọi thứ đều ok, nhưng khi check out họ báo không đủ khăn (mặc dù mình không dùng khăn và cũng không ai nói có bao nhiêu khăn hay dặn mình kiểm tra số lượng khăn khi check in)"
Ma M. T. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Chất lượng dịch vụ tốt, vị trí đẹp, thuận tiện đi lại. Sẽ ủng hộ lần sau"
Anh G. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Khách sạng thiết kê theo hiện đại đơn giản. Sạch sẽ, nhiều tiện nghi va thiết bị thông minh. Hợp gia tiền Nhưng nhận phòng hơi trễ và phòng không cách âm tốt nghe tiếng xe va nói chuyện o bên ngoài"
Nguyen T. T. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Cảm ơn khách sạn. Là một nơi đáng để trải nghiệm cho mọi người. Phòng sạch sẽ, gần biển, view đẹp. Giá đặt trên app thì siêu iu luôn."
Huyen T. M. ,Nha Trang,Melissa Hotel Nha Trang,8.5,"Khách sạn chỉ cách biển vài bước chân, phòng hơi nhỏ nhưng nhìn ra biển rất đẹp, ăn sáng vừa miệng. Nhân viên rất lịch sự và nhã nhặn. Hồ bơi trên sân thượng nhìn thẳng ra biển rất thích. Tôi rất hài lòng."
Pham T. M. L. ,Nha Trang,Melissa Hotel Nha Trang,10.0,"Khách sạn đẹp, vị trí quá tiện lợi ngay biển. Phòng ốc sạch sẽ. Nhân viên rất thân thiện."
