reviewerName,Address,NameHotel,overallScore,reviewText
Truong M. T. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.4,"Kỳ nghỉ lễ cùng gia đình và bạn bè vui vẻ và hải lòng với dịch vụ, chất lượng từ Wyndham."
Susandi M. ,Hạ Long,Khách sạn Wyndham Legend Halong,5.5,"Không giống như trải nghiệm 5 sao, ngay cả khách sạn 4 sao cũng có dịch vụ tốt hơn họ. Không được chào đón khi chúng tôi đến, không có Xin chào, chúng tôi tự mở cửa, không có nụ cười từ bất kỳ nhân viên nào xung quanh, chúng tôi cảm thấy không được chào đón ở đây. May mắn thay, chúng tôi đã nâng cấp căn phòng với một cây cầu và mặt trời bánh xe. Nhưng vào ban đêm, chúng tôi có một số vấn đề. Âm thanh gây khó chịu từ ban nhạc địa phương hoặc phần nào nghe được từ phòng cấp 10 của chúng tôi, chúng tôi đoán cửa sổ không có khả năng giảm âm thanh từ bên ngoài. Chúng tôi nghe thấy âm thanh khó chịu và tiếng còi xe suốt đêm. Sau đó, một vấn đề khác làm phiền chúng tôi là, nước từ phòng tắm của chúng tôi không thể chảy ra cống, vì vậy nó tràn khắp phòng tắm suốt đêm cho đến khi chúng tôi tắm buổi sáng. Tiếp theo, bữa sáng không có nhiều sự lựa chọn và tất cả hương vị rất nhạt nhẽo. Chúng tôi sẽ không bao giờ chọn khách sạn này một lần nữa."
Sri P. ,Hạ Long,Khách sạn Wyndham Legend Halong,10.0,Không thể tin được tôi sẽ quay lại lần nữa.
Phan T. M. P. ,Hạ Long,Khách sạn Wyndham Legend Halong,10.0,"Khách sạn ở trung tâm của Hạ Long, gần khắp nơi. Phòng đẹp, rộng. Giường và dịch vụ tốt. Ăn sáng rất ngon"
Oei K. G. J. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.4,"Nhìn chung nó là một khách sạn hạng tốt và vị trí tuyệt vời. Ocean View thật ngoạn mục! Nhân viên tốt và lịch sự. Tiếp xúc với nhân viên dọn phòng rất kiên nhẫn, người nhận đặt hàng dịch vụ phòng và giám sát viên trực
Tuy nhiên, ban quản lý có thể muốn xem xét 2 lĩnh vực nhỏ.
1) Nói chung chúng tôi không thoải mái với khu vực ăn sáng. ấm đến mức gần như đổ mồ hôi khi ăn trong 3 buổi sáng.
2) Chúng tôi đã gặp phải một điều rất tồi tệ và phát hiện ra một vấn đề lớn khi sử dụng máy sấy tóc trong phòng. Lần đầu tiên chúng tôi gặp phải sự cần thiết phải ấn và giữ chặt vào tay cầm để có thể vận hành và làm khô tóc. Thất vọng nhiều lúc
"
Vu T. H. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.7,Soundproof không phải là rất tốt. Mọi thứ khác là tuyệt vời
Zaimidin L. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.7,Khách sạn đẹp và vị trí tốt và xem
Tung T. ,Hạ Long,Khách sạn Wyndham Legend Halong,10.0,"Dịch vụ tốt và thoải mái, cảm thấy thỏa mãn"
Vo P. M. N. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.4,Vị trí đẹp với tầm nhìn tuyệt đẹp.
Thav L. M. ,Hạ Long,Khách sạn Wyndham Legend Halong,9.4,Tôi đã có một cuộc hành trình tốt đẹp cảm ơn bạn.
Do H. A. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,5.1,"Nhân viên thái độ, thiếu lịch sự, lườm khách"
Dinh N. M. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Ok phòng rộng, nhân viên cg nhiệt tình, mình đặt phòng 2 giường kê thêm 1 giường phụ vẫn rộng."
Mai T. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.7,"Nội thất phòng khá cũ, giống như khách sạn 5* của thế kỉ trước. Bữa sáng chủ yếu là tinh bột, thịt thì đa phần là thịt chế biến sẵn (xúc xích, giăm bông, thịt xông khói…). Nếu so với các khách sạn 5* khác thì không bằng. Tuy nhiên phòng ốc sạch, view công viên Sunworld rất đẹp, đi ra bãi tắm hết khoảng 30k tiền taxi hoặc có thể chọn đi xe đạp cũng tiện. mọi người có ở Mường Thanh thì nên chọn Mường Thanh Hạ Long bên cạnh vì khách sạn mới và đẹp hơn"
Thanh T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Lễ tân phục vụ tốt, nhưng mình không thấy có welcome drink"
Hai N. C. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.8,"Phù hợp với tầm giá, tuy nhiên có 1 điểm trừ lớn là hầm để xe quá nhỏ. Ngoài ra bể bơi không xứng với tiêu chuẩn 5 sao, rất bé và xấu."
Vu T. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,Khá ok Nhưng checkin đợi hơi lâu
Vu T. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,Kỳ nghỉ khá ok yên tĩnh sạch sẽ
Nguyen A. C. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.2,bữa sáng quá đông không có chỗ ngồi. đồ ăn hết
To H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.0,Khách sạn quá đông. Bãi xe để ô tô chật phải gửi nhờ sang bãi sẽ bên là công đoàn nên phải đi bộ xa. Nhân viên phục vụ vẫn cần phải traning thêm mới đạt chuẩn 5* được
Truong Q. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.1,"Vị trí đẹp, nhân viên rất thân thiện :)"
Ngoc K. L. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,"Vị trí tốt, đi lại tiện. Nhân viên cực kì dễ thương, hỗ trợ khách hết mình mặc dù lượng khách rất đông. Phòng ốc sạch sẽ. Sẽ quay lại nếu có dịp ghé hạ long"
Ly D. C. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,"Đẹp, chất lượng, giữ trung tâm"
Uyen Q. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.1,"Phòng đẹp tuy nhiên chất lượng phục vụ chỉ đáng giá 3 sao, doorman không mở cửa cho khách chỉ coi điện thoại, không giúp khách mang hành lý. Bên cạnh sửa chữa nên hơi ồn"
Quoc V. B. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,"Khách sạn đẹp, sạch sẽ, nhưng đồ ăn sáng dở"
Manh H. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,Dịch vụ tốt. Phòng sạch sẽ. Buffet sáng chưa nổi bật.
Tshi M. Y. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,Rat hai long ve phong.nhan vien phu vu.do an thai nha hanh o khac san
Thi N. A. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,Khách sạn gần Sunworld. nhân viên phục vụ tốt
Huyen H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"phòng sạch, nhân viên lịch sự nhiệt tình. tuy nhiên mình không thích thảm trải sàn hành lang cho lắm một phần vì trông nó bẩn không bóng loáng sang trọng như sàn gạch lát và mình đi giầy cao gót"
Kim B. P. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Khách sạn thoáng mát, sạch sẽ, veiw đẹp."
Nguyen T. M. P. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.0,Thái độ nhân viên lễ tân nữ cần được tập huấn lại. Rất đáng tiếc
Nguyen T. T. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,"Thật tuyệt vơi, kháchsạn sạch đep, phục vu chu đáo, thức ăn ngon"
Do T. T. H. D. T. T. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,4.5,Nhận phòng thì rõ lâu . Ngoài sảnh nóng lực đến khách sạn 5 sao mà như kiểu đến nhà nghỉ chẳng được cốc nước mời nào cả . Người người thì chờ dài cả cổ
Hoang T. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,"Khách sạn ngay đối diện công viên sunworld, vị trí thuận lợi. Nhân viên thân thiện, nhiệt tình"
Nguyen M. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.6,"Check in check out rat lau, trong phong khi nhận phòng có 1 đôi tông và đã báo lễ tân đến khi check out vẫn khẳng định có 2 đôi. cảm giác thấy rất khó chịu. còn về phòng ốc thì đẹp, ko có gì để chê về phòng."
Thi K. T. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Khách sạn đẹp, sạch sẽ, thái độ nhân viên tốt. Rất ưng ý"
Nguyen V. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.4,Khách sạn thu xếp cho nên không sớm hơn nhiệt tình tốt nhưng ăn sáng hơi nghèo nàn
Dinh T. T. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.9,"Mình đi vào dịp 30/4-1/5 khách sạn yêu cầu bắt buộc tham gia Buffet dinner với mức giá 750k/người. Bữa buffe đó với giá 750k thực sự không xứng thậm chí còn không bằng bữa buffet Sen tầm 400k thôi. Đồ ăn không đa dạng, có một ít tôm và ghẹ nhưng được 1 lúc là hết. Mình cảm thấy như bị lừa vì trước đó nhân viên khách sạn có cam kết chất lượng mà thực sự rất thất vọng"
Nguyen V. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.0,Bát sen tắm kém Không hoạt động nên không gội đầu được. Nhân viên đổi cho phòng quá kém
Vu K. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,"Khách sạn ngay trung tâm, sang đường là đến sunworld. Phòng ốc đẹp sạch sẽ, buffet sáng rất ngon"
Thi H. N. D. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Khách sạn ngay đối diện khu vui chơi Sunworld, rất thuận tiện cho đi lại. Dịch vụ phòng nghỉ cũng tuyệt vời."
Thi N. A. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,"Phòng đẹp, view đẹp. Giá hợp lí"
Quang K. M. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,7.0,Khách sạn 5* mà bể bơi không phải 4 mùa
Thanh H. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,"Thoải mái, sạch sẽ. Ăn sáng cần thêm món"
Vu M. L. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.3,Thủ tục check in khá chậm mặc dù đã đặt phòng từ trước
Tran Q. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.1,"Cũng ổn ổn mỗi tội bể bơi kém, dịch vụ đi kèm bình thường"
Thi T. T. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,"Mình thấy mọi thứ rất tốt. Cảm ơn traveloka đã hỗ trợ mình rất nhiều khi mình đặt nhầm ngày. Vẫn cho mình đổi, và đặc biệt lại ở giai đoạn nghỉ lễ 2/9"
Chu T. K. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.6,Dịch vụ rất tốt nhưng chất lượng cơ sở vật chất chỉ tương đương 4 sao.
Xeeng X. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.1,"Vị trí đẹp, đi đâu cũng tiện. Lần đầu du lịch hạ long nên khá băn khoăn cho việc lựa chọn khách sạn và cảm thấy hài lòng với lựa chọn này. Thanks!"
Phan T. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Khách sạn nằm ngay khu vui chơi, nhân viên nhiệt tình, thức ăn sáng non và nhiều... tôi rất hài lòng"
Chi C. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,"phòng rộng rãi, thoải mái, sạch sẽ, nhân viên nhiệt tình"
Huynh N. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,Phòng rộng- sạch sẽ sang trọng
Chu P. Q. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,"Thái độ phục vụ tốt. Phòng nghỉ căn góc, một bên view núi, một bên vui biển. Trang thiết bị trong phòng rất mới và hiện đại. Tôi xin cảm ơn Mường Thanh. "
Vu M. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.5,"Khách sạn đối diện công viên Sunworld.
Phòng rộng rãi, sạch sẽ.
Wifi chập chờn lúc có lúc ko mà gọi lễ tân thì ko hỗ trợ được khách, check in-out quá lâu.
Đồ ăn sáng bình thường ko có gì đặc biệt."
Thi T. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,Khách sạn đẹp. Ăn sáng tuyệt vời. Phòng rất rộng. Ngay bờ biển. Ngã tư trung tâm. Tôi đặt phòng vào lúc bão. Khách sạn ok cho delay 1 tuần. Cám ơn nhiều!
Thi T. T. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,Khách sạn đẹp. Nhân viên bảo vệ rất nhiệt tình hướng dẫn khách. Bồn tắm to đẹp. Có dịp đi Hạ Long tôi sẽ quay lại 
Ngoc T. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.8,"Phòng ốc ổn, ăn sáng ko ngon ít đồ"
Hong H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,Mình rất hài lòng. đồ ăn đa dạng nhưng bún chưa hợp khẩu vị.
Le N. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,5.4,Dem 30/12 tôi nghi tai khach san va bi phong ben canh phat ra tieng on lien tuc. tôi da call tiep tan de nhac nho 2 lan nhung van bi. tôi phai thuc den gan sang vi khong the nao ngu duoc. Buoi sang khi tôi bao tiep tan chi noi xin loi chu ben bo phan khach san khong co bat cu phuong thuc nao bu dap benefit cua khach hang. Voi vi tri khach hang thi tôi khong hai long ve van de nay mac du tu cach cua nhan vien tot. Bua an sang chi keo dai den 9am qua it thoi gian. Hau het tat ca bua sang deu keo dai den 10am o tat ca khach san 5 sao khac. 
Trinh T. S. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.7,Kỳ nghỉ cùng gia đình tuyệt vời
Hoang M. D. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,Vị trí đẹp. Nhân viên thân thiện
Le T. T. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Khách sạn vị trí đẹp, phục vụ tốt"
Dao T. M. T. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.1,"Việc làm thủ tục check in mất quá nhiều thời gian, nhân viên không niềm nở, đồ ăn bình thường"
Kieu C. D. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,5.6,"Đồ ăn không xứng tầm khách sạn 5 sao, không đa dạng, đồ ăn nguội."
Thi V. A. N. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,10.0,"Vị trí tuyệt vời, thức ăn ngon, đồ trang trí đẹp."
Phan V. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,6.7,"Quá đông đúc và ồn ào, nhân viên đã quá tải"
Doan N. H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.5,Tốt nhưng cái gì đó quá cũ. Cần nâng cấp ...
Ha L. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,"Vị trí tốt, Công viên đối diện Hạ Long, Nice phòng nhìn ra biển. Ăn sáng là tốt"
Ha H. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,9.4,"Phòng đẹp với tầm nhìn biển, phòng ấm cúng và dịch vụ là tốt. Địa điểm là bãi biển đối diện và thuận tiện cho việc đi du lịch"
Agung E. W. ,Hạ Long,Khách sạn Mường Thanh Luxury Quảng Ninh,8.4,"khá sạch, dịch vụ hài lòng."
Linh P. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.0,"Lễ tân khách sạn trả lời chăn ga gối trong phòng chỉ được thay khi nào khách có yêu cầu, dù bẩn mà không thấy khách yêu cầu cũng sẽ không thay. Ôii lần đầu tiên tôi nhận được câu trả lời như vậy. Tôi biết khi em bé 2 tuổi nhà tôi vẽ vào quyển menu trong phòng, điện thoại hay vô tình vạch bút ra chăn là sai. Nhưng phí phạt của khách sạn để tẩy rửa cũng là quá đắt."
Hoang T. M. P. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,7.1,"Khách sạn cũ, đồ dùng hỏng hóc, thái độ phục vụ thiếu chuyên nghiệp"
Phuong T. D. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.7,Phòng ngủ rộng rãi sạch sẽ. Nhân viên thân thiện nhiệt tình. Bữa sáng buffe ngon 👍
Chau T. B. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.2,"khách sạn ít người ở nên nhân viên cũng không được chuyên nghiệp, giống như không có quản lí vậy đó,ăn sáng thì ít món,món phở không thèm trụng nước sôi luôn,cứng quá ăn không được luôn, tôi nhận phòng không có để chai nước suối nào luôn,nói chung giá cả thì cái mặt chất lượng thì tệ"
Viet H. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.0,"thái độ nhân viên kém, phục vụ kém!"
Pham T. K. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.4,"Rất tuyệt vời, nhân viên rate 5* nha mn"
Nguyen H. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.3,"Phòng không có ban công, không mở được cửa sổ nên bí. Điều hoà lúc nóng lúc lạnh và kêu to."
Nguyen V. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Nhân viên thân thiện, phòng ốc sạch sẽ, thoải mái, dịch vụ tiện nghi."
Thi H. D. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.0,"Khách sạn quá cũ, xa trung tâm"
Dam T. A. U. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,4.8,Phục vụ không tốt. Khách sạn 4 sao mà hỏi chai nước lọc không có
Hoang T. T. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.8,Phòng ngủ hơi ồn đồ ăn sáng ít món
Bich T. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,5.1,"Phòng bẩn, đồ ăn chán và rất ít đồ. Khi ăn hết món thì bếp không phục vụ thêm mặc dù vẫn sớm."
Nguyen N. G. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.7,luôn tin tưởng với dịch vụ mà Mường Thanh mang lại ❤
Bui T. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,5.7,"Phòng ốc đã cũ kỹ, đèn trong phòng tối, điều hòa không lạnh dù đã để mức 16 độ, phải mượn thêm cái quạt ở lễ tân mới ngủ nổi. Buffet ăn sáng thực đơn không đa dạng, không có đồ đun nóng để trên các thức ăn như các khách sạn trong Đà Nẵng, Nha Trang nên đồ ăn nếu ăn tầm 8h là nguội ngắt. Nhân viên dọn phòng đi cùng thang máy với khách không chào hỏi khách hàng, cười nói vô duyên, nói chuyện với nhau ngang nhiên nói xấu nhau trong thang máy có khách đi cùng. Nhân viên lễ tân xử lý tình huống trẻ nhỏ lỡ tay bôi 1-2 vết mực ra ga giường thiếu chuyên nghiệp, bắt khách bồi thường tiền dù vết rất nhỏ có thể xóa được, cầm ga giường xuống yêu cầu khách trả tiền cầm ga giường về."
Thanh H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,10.0,"Rất tuyệt vời! Phòng ốc rất sạch sẽ nhân viên thân thiện, đồ ăn rất ngon ❤️❤️❤️❤️❤️"
Bui T. N. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Phòng còn được rộng đẹp hơn cả mong đợi, gia đình tôi rất hài lòng"
Ngo T. T. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Phòng sạch sẽ, thoải mái, phục vụ thiếu chủ động chút nhưng cũng tốt"
Nguyen T. H. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.7,Bữa sáng không phong phú và không tươi ngon.
Dinh T. T. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.2,Mang tiếng kháchsạn 4 sao mà hồ bơi quá bé. Buffet sáng cũng rất ít món. Lễ tân thân thiện. Wifi trong phòng rất kém.
Nhung N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.0,bể bơi và buffet sáng quá chán
Cao H. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.3,"Khách sạn nên có sự đầu tư nâng cấp, bể bơi thì nhỉ xíu, bên trên rêu khá bẩn. Khu spa tối tăm, bẩn. Quảng cáo ở khách sạn có phòng karaoke nhưng thực ra không có. Phòng tập gym xe chạy bộ thì không chạy được, thiết bị cũ. Thang máy có lúc chờ 15' không dừng. Dường như khách sạn phục vụ người TQ quá nhiều nên không còn được như quảng cáo 4***"
Nguyen H. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Nhân viên thân thiện, chất lượng phòng phù hợp trong tầm giá, có chỗ đỗ xe ô tô, thang máy tương đối nhanh"
Khieu H. B. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,Ok. Chuẩn. Tốt. Tôi sẽ dùng lại
Do T. T. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,5.7,"Mường Thanh Grand Hạ Long không xứng tầm 4 sao, bể bơi bẩn và bé tí, hiện tại khu spa đang cải tạo nên ko sử dụng được, ăn sáng nghèo nàn, phòng thì được, sạch sẽ, xa biển và khu trung tâm, ở Mường Thanh Quảng Ninh thuận tiện hơn nhiều ngay sát Sunworld Hạ Long "
Pham V. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,5.1,"Mình đặt 2 phòng giá như nhau hơn 2.5 tr/phòng mà 2 phòng khác nhau. Ăn sáng thì quá tệ, ăn phở thiếu đũa. Nhân viên lúc đến còn xách đồ cho, lúc về thì mình tự lo. Vợ mình bảo 4 sao như dở hơi. Lần sau mình ko dám ở Mường Thanh nữa"
Nguyen P. D. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.4,Bữa sáng ngon. Phòng đẹp và sạch.
Lan A. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Các phòng của MT Grand đều phục vụ trang bị 1 số vật dụng cần thiết. Trong đó có 1 bao diêm. Tôi thấy vô cùng nguy hiểm trong việc phòng chống cháy nổ. 100% nền được trải thảm, nếu 1 đốm lửa từ bao diêm ấy thôi là đủ ""chấm hết"" rất nhiều vấn đề...
Trẻ con nghịch, thậm chí người lớn cũng có thể vô tình gây cháy... 
Nếu khách hút thuốc yêu cầu hút đúng nơi quy định sẵn cho từng tầng... ko nên cho hút trong phòng nghỉ. Với ý thức cộng đồng, tôi đã có ý kiến với lễ tân khi trả phòng nhưng tôi thấy các bạn ko chú ý lắm, chỉ cười tươi mà thôi."
Le M. T. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,5.5,"thang máy thì lâu. nhan vien thì ko bao gio cuoi, chịu 4*"
Nguyen V. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Phòng ốc tạm ổn, nhân viên khá nice"
Vu N. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.4,"Phong dep, sach se, an sang binh thuong"
Le T. H. H. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,1. Nhiệt tình. 2. Tư vấn khách hàng tuyệt vời 3. Phục vụ nhiệt tình.
Linh L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Khách sạn sạch sẽ, phục vụ tốt, nhân viên thân thiện."
Nguyen N. N. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Nhân viên nhiệt tình, đồ ăn phong phú, phòng ốc sạch sẽ, mỗi tội wifi hơi kém, có dịp sẽ quay lại"
A L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,9.7,"Mọi thứ đều ok ngoại trừ đèn trong phòng hơi tối, buổi tối trông âm u."
Dinh T. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,6.0,"Dieu hoa khong nong! 4 sao ma phai muon them quat ban! Nhan vien khong than thien, check in 45 phut!"
Tran T. N. O. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,"Khách sạn rất đẹp , dịch vụ rất tốt."
Nguyen T. H. V. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,10.0,"Phòng thoải mái, phục vụ tốt"
Duong T. T. L. ,Hạ Long,Khách sạn Mường Thanh Grand Hạ Long,8.5,Nơi đẹp với tầm nhìn ra biển từ giường. Tốt.
